Unnamed: 0,id,owner_id,title_x,status,sub_status,seo_url_x,description_x,jobs,submitdate_x,preview_description,deleted,nonpublic,hidebids,type,bidperiod,hourly_project_info,featured,urgent,assisted,active_prepaid_milestone,time_submitted,time_updated,qualifications,language,attachments,hireme,hireme_initial_bid,invited_freelancers,recommended_freelancers,frontend_project_status,nda_signatures,true_location,local,negotiated,negotiated_bid,time_free_bids_expire,can_post_review,files,user_distance,from_user_location,project_collaborations,support_sessions,track_ids,drive_files,nda_details,pool_ids,enterprise_ids,timeframe,deloitte_details,is_escrow_project,is_seller_kyc_required,is_buyer_kyc_required,local_details,equipment,nda_signatures_new,billing_code,enterprises,enterprise_metadata_values,repost_id,client_engagement,contract_signatures,quotation_id,quotation_version_id,enterprise_linked_projects_details,equipment_groups,project_source,project_source_reference,quality_details,previous_recruiter_project_details,project_note,is_quotation_project,quotation_initial_bid,requires_upfront_funding,group_ids,currency_id,currency_code_x,currency_sign,currency_name,currency_exchange_rate_x,currency_country,currency_is_external,currency_is_escrowcom_supported,budget_minimum_x,budget_maximum_x,budget_name,budget_project_type,budget_currency_id,bid_stats_bid_count_x,bid_stats_bid_avg_x,upgrades_featured,upgrades_sealed,upgrades_nonpublic,upgrades_fulltime,upgrades_urgent,upgrades_qualified,upgrades_NDA,upgrades_assisted,upgrades_active_prepaid_milestone,upgrades_ip_contract,upgrades_success_bundle,upgrades_non_compete,upgrades_project_management,upgrades_pf_only,upgrades_recruiter,upgrades_listed,upgrades_extend,upgrades_unpaid_recruiter,upgrades_premium,upgrades_enterprise,location_country_name,location_country_flag_url,location_country_code,location_country_highres_flag_url,location_country_flag_url_cdn,location_country_highres_flag_url_cdn,location_country_iso3,location_country_region_id,location_country_phone_code,location_country_demonym,location_country_person,location_country_seo_url,location_country_sanction,location_country_language_code,location_country_language_id,location_city,location_latitude,location_longitude,location_vicinity,location_administrative_area,location_full_address,location_administrative_area_code,location_postal_code,location_id,project_reject_reason_description,project_reject_reason_message,hourly_project_info_commitment_hours,hourly_project_info_commitment_interval,hourly_project_info_duration_enum,query,title_y,seo_url_y,submitdate_y,budget_minimum_y,budget_maximum_y,currency_code_y,currency_exchange_rate_y,bid_stats_bid_count_y,bid_stats_bid_avg_y,budget_maximum_usd_x,budget_minimum_usd_x,description_y,title,seo_url,submitdate,budget_minimum,budget_maximum,currency_code,currency_exchange_rate,bid_stats_bid_count,bid_stats_bid_avg,budget_maximum_usd_y,budget_minimum_usd_y,description,proposal
5,37921640,54012809,Python Developer for Crypto Trading Project,active,,python/Python-Developer-for-Crypto-Trading-37921640,,,1711435800,I'm in immediate need of a stellar python developer who can hit the ground running. Your niche? Cryp,False,False,False,hourly,7,,False,False,,,1711435800,1711435800,,en,,False,,,,open,,,False,False,,1711432200,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012007,IN,False,False,750.0,1250.0,,,,16,1126.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
6,37921624,17207666,"Web Scraping and Web Crawling With Simple Function
",active,,web-scraping/Web-Scraping-Web-Crawling-With,,,1711435361,"Python Script of web spiders to fetch data 

crawling the web data。familiar with BeautifulSoup or se",False,False,False,fixed,7,,False,False,,,1711435361,1711435361,,en,,False,,,,open,,,False,False,,1711431761,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,25,31.4,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
7,37921571,75363333,Custom Algorithmic Trading Platform Development,active,,python/Custom-Algorithmic-Trading-Platform,,,1711434722,"I am seeking an expert in software development, specifically with proven experience in the Python or",False,False,False,fixed,7,,False,False,,,1711434722,1711434722,,en,,False,,,,open,,,False,False,,1711430926,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012007,IN,False,False,1500.0,12500.0,,,,7,66305.71428571429,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
8,37921465,31373443,Advanced Predictive Analysis Development,active,,fastapi/Advanced-Predictive-Analysis-Development,,,1711432401,"Looking for a python developer with significant knowledge in Fast API, PostgreSQL, and machine learn",False,False,False,fixed,7,,False,False,,,1711432401,1711432401,,en,,False,,,,open,,,False,False,,1711428747,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012007,IN,False,False,15000.0,25000.0,,,,18,22400.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
9,37921198,41859214,Need an Python OpenCV Expert for Image Processing,active,,python/Need-Python-OpenCV-Expert-for,,,1711426455,I am seeking a knowledgeable OpenCV specialist to assist with image processing specifically in the a,False,False,False,fixed,7,,False,False,,,1711426455,1711426455,,en,,False,,,,open,,,False,False,,1711422855,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,27,178.88888888888889,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37922566,53264191,Dynamic Kitchen Material Image Comparison Slider,active,,javascript/Dynamic-Kitchen-Material-Image,,,1711453488,I'm looking for an expert developer to construct a dynamic image comparison slider for my website. T,False,False,False,fixed,7,,False,False,,,1711453488,1711453488,,en,,False,,,,open,,,False,False,,1711449888,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],8,EUR,€,Euro,1.085985,EU,False,True,30.0,250.0,,,,19,153.78947368421052,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37922565,28137302,EMR/EHRs Solutions Integration Specialist,active,,software-architecture/EMR-EHRs-Solutions-Integration,,,1711453459,I'm looking for a skilled Solutions Integration Specialist with an in-depth knowledge in healthcare ,False,False,False,hourly,7,,False,False,,,1711453459,1711453459,,en,,False,,,,open,,,False,False,,1711449859,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,60.0,,,,13,36.76923076923077,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
0,37923292,75372249,Looking for someone who can complete a simple python algorithm,active,,python/Looking-for-someone-who-can-37923292,,,1711467443,"Hi, I am looking for a simple python script that monitors list changes from a .json file. 

I asked ",False,False,False,fixed,7,,False,False,,,1711467443,1711467443,,en,,False,,,,open,,,False,False,,1711463698,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,17.0,,,,10,15.4,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37923243,14333323,Urgent Web App Development for UX Enhancement,active,,website-design/Urgent-Web-App-Development-for,,,1711466308,"I am urgently looking for a skilled web application developer that can give my project a jumpstart, ",False,False,False,fixed,7,,False,False,,,1711466308,1711466308,,en,,False,,,,open,,,False,False,,1711462708,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],4,GBP,£,British Pounds,1.262988,UK,False,False,20.0,250.0,,,,20,160.6875,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
2,37923217,49914106,Predict Unseen (football matches) with  trained ML models,active,,python/Predict-Unseen-football-matches-with,,,1711466021,"I have already preprocessed and trained several ML models using Python. Now, I am seeking an ML expe",False,False,False,fixed,7,,False,False,,,1711466021,1711466021,,en,,False,,,,open,,,False,False,,1711462421,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,25.0,,,,4,18.25,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37923189,43032878,SAM Serverless Templates Creation Expert,active,,python/SAM-Serverless-Templates-Creation-Expert,,,1711465657,"As a tech project in need of expert attention, I require someone proficient in crafting SAM Template",False,False,False,fixed,7,,False,False,,,1711465657,1711465657,,en,,False,,,,open,,,False,False,,1711461999,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,3,15.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37923071,72567438,Ecommerce Site Improvements: UI and Payments,active,,website-design/Ecommerce-Site-Improvements-Payments,,,1711463474,"I'm looking for a skilled freelancer to enhance my international ecommerce website. 

Code for the w",False,False,False,fixed,7,,False,False,,,1711463474,1711463474,,en,,False,,,,open,,,False,False,,1711459874,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,1500.0,12500.0,,,,7,9038.57142857143,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
5,37920330,75357156,Document parsing,active,,python/Document-parsing,,,1711460981,"I need a python code for that will parse a text of 190,000 words in a txt file and create an excel w",False,False,False,fixed,7,,False,False,,,1711460981,1711460981,,en,,False,,,,open,,,False,False,,1711399980,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,750.0,1500.0,,,,39,1081.4358974358975,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
6,37922791,18213138,Python Guru Required,active,,python/Python-Guru-Required-37922791,,,1711457777,I am in urgent need of a competent Python developer. I am keen on finding someone versatile and flex,False,False,False,fixed,7,,False,False,,,1711457777,1711457777,,en,,False,,,,open,,,False,False,,1711454177,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,12,20.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
7,37922786,50592236,Python Backgammon Game Debugging,active,,python/Python-Backgammon-Game-Debugging,,,1711457683,I'm looking for a proficient Python developer with experience specifically in game development. My b,False,False,False,fixed,7,,False,False,,,1711457683,1711457683,,en,,False,,,,open,,,False,False,,1711454060,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],8,EUR,€,Euro,1.083628,EU,False,True,8.0,30.0,,,,4,19.25,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
8,37922754,46638471,Python Product Checker Script,active,,python/Python-Product-Checker-Script,,,1711456970,Input .xlsx > Python script goes into URL and see's whether product is OOS or not.,False,False,False,fixed,7,,False,False,,,1711456970,1711456970,,en,,False,,,,open,,,False,False,,1711453370,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,21,26.095238095238095,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
9,37922722,68829726,Python Script Deployment on DigitalOcean Server,active,,python/Python-Script-Deployment-DigitalOcean,,,1711456242,I need an expert in Python and using DigitalOcean servers to upload and configure an automation task,False,False,False,fixed,7,,False,False,,,1711456242,1711456242,,en,,False,,,,open,,,False,False,,1711452642,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,600.0,1500.0,,,,3,1350.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37923806,49914106,Predict Unseen (football matches) with  trained ML models -- 2,active,,python/Predict-Unseen-football-matches-with-37923806,,,1711477073,"I have already preprocessed and trained several ML models using Python. Now, I am seeking an ML expe",False,False,False,fixed,7,,False,False,,,1711477073,1711520643,,en,,False,,,,open,,,False,False,,1711473473,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,20.0,50.0,,,,10,60.75,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37923719,70398876,Development of Python Function for Old Game Login Launcher,active,,reverse-engineering/Development-Python-Function-for-Old,,,1711475565,Description: https://docs.google.com/document/d/1WPNZG3otKD-HoKQZbMQxYY2-smhBK6IPC01itVMdj1E/edit?us,False,False,False,fixed,7,,False,False,,,1711475565,1711519207,,en,,False,,,,open,,,False,False,,1711471965,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,6,231.66666666666666,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
2,37925518,52289323,Python Code Penetration Test Needed,active,,python/Python-Code-Penetration-Test-Needed,,,1711519128,I'm in need of a qualified professional to perform a penetration test on my Python code. My primary ,False,False,False,fixed,7,,False,False,,,1711519128,1711519128,,en,,False,,,,open,,,False,False,,1711515528,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,27,154.03703703703704,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37925485,75383702,Python-based IRCTC Desktop Application Development,active,,python/Python-based-IRCTC-Desktop-Application,,,1711518492,Seizing a proficient Python developer who can tailor a desktop application primed for IRCTC ticketin,False,False,False,fixed,7,,False,False,,,1711518492,1711518492,,en,,False,,,,open,,,False,False,,1711514754,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,12500.0,37500.0,,,,13,31500.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37925430,52595655,Versatile Python Developer Needed,active,,python/Versatile-Python-Developer-Needed,,,1711517195,"i need auto bet algo

I'm currently in need of a Python developer who can handle a variety of tasks.",False,False,False,fixed,7,,False,False,,,1711517195,1711517195,,en,,False,,,,open,,,False,False,,1711513595,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,12500.0,37500.0,,,,25,28040.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
5,37925428,43570449,BET FOR 100 CONTACTS - Comprehensive Real Estate Web Scraping,active,,web-scraping/BET-FOR-CONTACTS-Comprehensive-Real,,,1711517136,"NO NEGOCIATION PRICE -  Bet per 100 contacts! 
I'm in need of someone well-versed in web data extrac",False,False,False,fixed,7,,False,False,,,1711517136,1711517136,,en,,False,,,,open,,,False,False,,1711513536,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],8,EUR,€,Euro,1.082901,EU,False,True,8.0,30.0,,,,31,19.967741935483872,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
6,37925280,75382588,Python Specialist for PDF-to-CSV Extraction,active,,data-mining/Python-Specialist-for-PDF-CSV,,,1711514349,I'm in need of an expert able to effectively extract table data from text-based PDF files to CSV fil,False,False,False,fixed,7,,False,False,,,1711514349,1711514349,,en,,False,,,,open,,,False,False,,1711521473,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.652877,AU,False,True,30.0,250.0,,,,37,141.0810810810811,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
7,37925266,1639077,Python-Based ML Model for Stock Trading,active,,python/Python-Based-Model-for-Stock,,,1711513920,I'm seeking an experienced Python developer to design a machine learning model for stock trading. Th,False,False,False,fixed,7,,False,False,,,1711513920,1711513920,,en,,False,,,,open,,,False,False,,1711510312,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,12500.0,37500.0,,,,16,38296.875,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
8,37925154,75381690,Dynamic Form Application Development,active,,javascript/Dynamic-Form-Application-Development,,,1711510702,"As a client, I'm in need of a talented full-stack developer skilled in both JavaScript and Python pr",False,False,False,fixed,7,,False,False,,,1711510702,1711510702,,en,,False,,,,open,,,False,False,,1711506975,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,600.0,1500.0,,,,9,883.3333333333334,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
9,37924941,74913271,Kivy App Development with Audio Features,active,,android/Kivy-App-Development-with-Audio,,,1711504609,"I'm seeking an adept app developer to create a Kivy-based mobile application for Android, focused pr",False,False,False,fixed,7,,False,False,,,1711504609,1711504609,,en,,False,,,,open,,,False,False,,1711500869,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012001,IN,False,False,600.0,1500.0,,,,0,,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37925675,67422361,Scala-Python Developer ,active,,python/Scala-Python-Developer,,,1711522066,I need an experienced Scala and Python developer to become an integral part of my project's implemen,False,False,False,hourly,7,False,False,,,1711522066,1711522066,,en,,False,,,,open,,,False,False,,1711522346,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,2.0,8.0,,,,40.0,week,unspecified,6,7.166666666666667,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37925740,75385035,Snapmap Multi-Account Automated Bot Creation,active,,javascript/Snapmap-Multi-Account-Automated-Bot,,,1711523244,"I need a skilled developer to create a Snapchat bot, with its primary function to automate sending s",False,False,False,fixed,7,,False,False,,,1711523244,1711523244,,en,,False,,,,open,,,False,False,,1711519551,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,250.0,750.0,,,,11,480.72727272727275,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37925732,9688054,Sentiment Analysis Algorithm Development,active,,python/Sentiment-Analysis-Algorithm-Development,,,1711523000,I'm seeking a high-level Python expert to create an advanced sentiment analysis algorithm. This proj,False,False,False,fixed,7,,False,False,,,1711523000,1711523000,,en,,False,,,,open,,,False,False,,1711519378,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012002,IN,False,False,600.0,1500.0,,,,3,3183.3333333333335,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37925791,17253779,Web Scraping Expert Needed Immediately,active,,web-scraping/Web-Scraping-Expert-Needed-Immediately,,,1711523931,Hoping to connect with a proficient web scraping specialist to extract data from Website 1. The type,False,False,False,fixed,7,,False,False,,,1711523931,1711523931,,en,,False,,,,open,,,False,False,,1711520331,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,1,10.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37925789,15535469,Python Automation Specialist Needed,active,,python/Python-Automation-Specialist-Needed-37925789,,,1711523914,I am looking for a Python specialist with a robust background in automating tasks to help in integra,False,False,False,fixed,7,,False,False,,,1711523914,1711523914,,en,,False,,,,open,,,False,False,,1711520314,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,8,126.25,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37926165,18235140,AI Specialist for Diverse Model Generation,active,,python/Specialist-for-Diverse-Model-Generation,,,1711531755,"I'm in need of an experienced Python developer, specifically skilled in TensorFlow, PyTorch and scik",False,False,False,fixed,7,,False,False,,,1711531755,1711531755,,en,,False,,,,open,,,False,False,,1711528155,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011997,IN,False,False,1500.0,12500.0,,,,9,13244.444444444445,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37925946,75386248,Full Stack Website Development,active,,php/Full-Stack-Website-Development-37925946,,,1711527272,"As the project owner, I am looking for a skilled Full Stack Developer capable of creating a dynamic ",False,False,False,fixed,7,,False,False,,,1711527272,1711527272,,en,,False,,,,open,,,False,False,,1711523457,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,73,184.17808219178082,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
2,37925942,68364444,User Account Token Generator in Python,active,,python/User-Account-Token-Generator-Python,,,1711526980,"I'm looking for a skilled Python developer to code an account token generator, with a focus on User ",False,False,False,fixed,7,,False,False,,,1711526980,1711526980,,en,,False,,,,open,,,False,False,,1711523380,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],4,GBP,£,British Pounds,1.262557,UK,False,False,20.0,21.0,,,,11,50.81818181818182,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37925887,45195984,Python & OpenAI GPT-3 & DALL·E Specialist,active,,python/OpenAI-GPT-DALL-Specialist,,,1711526013,"As someone who highly values the fields of AI and automation, I am looking for an experienced Python",False,False,False,fixed,7,,False,False,,,1711526013,1711526013,,en,,False,,,,open,,,False,False,,1711522378,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011997,IN,False,False,75000.0,150000.0,,,,9,103888.88888888889,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37925863,13026524,Urgent Project Sqlite-Flask-Based Hangman Game Development,active,,python/Urgent-Project-Sqlite-Flask-Based,,,1711525483,"Proficient in HTML, CSS, Flask, JQuery, Ajax,  Sqlite, Flask, Bootstrap

- Familiar with game develo",False,False,False,hourly,7,,False,False,,,1711525483,1711525483,,en,,False,,,,open,,,False,False,,1711521883,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],2,NZD,$,New Zealand Dollar,0.60045,NZ,False,False,3.0,10.0,,,,9,14.125555555555556,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
0,37929604,18104650,"Research Assistant with experience in ML ,DL and Python -- 3",active,,python/Research-Assistant-with-experience-37929604,,,1711607071,"I'm seeking an intermediate level Research Assistant, highly proficient in Python to assist me devel",False,False,False,fixed,7,,False,False,,,1711607071,1711607071,,en,,False,,,,open,,,False,False,,1711603471,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,1500.0,12500.0,,,,15,4034.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37929594,4848492,Solscan API Real-time Updates Development,active,,python/Solscan-API-Real-time-Updates,,,1711606912,"Hi,

I would like to create a script that:
-uses the Soslcan API
-identifies new SOL tokens
-creates",False,False,False,hourly,7,,False,False,,,1711606912,1711606912,,en,,False,,,,open,,,False,False,,1711603312,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],8,EUR,€,Euro,1.081796,EU,False,True,6.0,12.0,,,,51,22.60392156862745,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
2,37929341,15548294,Python Data scientist - strategy backtest expert,active,,python/Python-Data-scientist-strategy-backtest,,,1711603843,"I am on the hunt for a seasoned data analytics expert who is competent in Descriptive, Predictive, a",False,False,False,fixed,7,,False,False,,,1711603843,1711603843,,en,,False,,,,open,,,False,False,,1711597807,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,1500.0,12500.0,,,,12,5475.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37929350,52595655,Unspecified Python Development Task,active,,python/Unspecified-Python-Development-Task,,,1711601621,"I am seeking a Python developer with a wide range of expertise that includes web scraping, data anal",False,False,False,fixed,7,,False,False,,,1711601621,1711601621,,en,,False,,,,open,,,False,False,,1711598021,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,12500.0,37500.0,,,,19,25873.684210526317,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
